plate	cycle	well	tile	channel
1	2	4	105	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	106	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	107	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	108	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	109	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	110	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	111	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	112	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	113	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	114	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	115	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	116	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	117	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	118	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	119	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	120	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	121	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	122	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	123	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	124	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	125	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	126	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	127	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	128	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	129	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	130	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	131	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	132	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	133	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	134	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	135	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	136	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	137	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	138	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	139	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	140	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	141	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	142	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	143	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	144	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	145	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	146	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	147	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	148	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	149	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	150	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	151	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	152	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	153	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	154	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	155	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	156	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	157	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	158	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	159	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	160	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	161	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	162	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	163	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	164	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	165	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	166	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	167	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	168	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	169	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	170	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	171	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	172	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	173	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	174	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	175	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	176	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	177	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	178	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	179	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	180	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	181	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	182	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	183	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	184	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	185	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	186	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	187	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	188	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	189	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	190	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	191	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	192	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	193	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	194	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	195	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	196	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	197	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	198	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	199	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	200	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	201	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	202	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	203	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	204	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	205	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	206	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	207	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	208	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	209	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	210	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	211	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	212	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	213	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	214	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	215	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	216	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	217	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	218	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	219	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	220	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	221	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	222	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	223	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	224	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	225	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	226	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	227	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	228	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	229	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	230	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	231	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	232	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	233	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	234	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	235	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	236	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	237	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	238	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	239	DAPI,Cy3,AF594,Cy5,Cy7
1	2	4	240	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	0	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	1	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	2	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	3	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	4	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	5	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	6	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	7	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	8	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	9	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	10	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	11	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	12	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	13	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	14	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	15	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	16	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	17	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	18	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	19	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	20	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	21	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	22	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	23	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	24	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	25	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	26	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	27	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	28	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	29	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	30	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	31	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	32	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	33	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	34	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	35	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	36	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	37	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	38	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	39	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	40	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	41	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	42	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	43	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	44	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	45	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	46	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	47	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	48	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	49	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	50	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	51	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	52	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	53	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	54	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	55	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	56	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	57	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	58	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	59	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	60	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	61	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	62	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	63	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	64	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	65	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	66	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	67	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	68	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	69	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	70	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	71	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	72	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	73	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	74	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	75	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	76	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	77	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	78	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	79	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	80	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	81	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	82	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	83	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	84	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	85	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	86	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	87	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	88	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	89	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	90	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	91	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	92	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	93	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	94	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	95	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	96	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	97	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	98	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	99	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	100	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	101	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	102	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	103	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	104	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	105	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	106	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	107	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	108	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	109	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	110	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	111	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	112	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	113	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	114	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	115	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	116	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	117	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	118	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	119	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	120	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	121	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	122	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	123	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	124	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	125	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	126	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	127	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	128	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	129	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	130	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	131	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	132	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	133	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	134	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	135	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	136	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	137	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	138	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	139	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	140	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	141	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	142	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	143	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	144	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	145	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	146	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	147	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	148	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	149	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	150	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	151	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	152	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	153	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	154	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	155	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	156	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	157	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	158	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	159	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	160	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	161	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	162	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	163	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	164	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	165	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	166	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	167	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	168	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	169	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	170	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	171	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	172	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	173	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	174	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	175	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	176	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	177	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	178	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	179	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	180	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	181	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	182	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	183	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	184	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	185	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	186	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	187	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	188	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	189	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	190	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	191	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	192	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	193	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	194	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	195	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	196	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	197	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	198	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	199	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	200	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	201	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	202	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	203	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	204	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	205	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	206	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	207	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	208	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	209	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	210	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	211	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	212	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	213	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	214	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	215	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	216	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	217	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	218	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	219	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	220	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	221	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	222	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	223	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	224	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	225	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	226	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	227	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	228	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	229	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	230	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	231	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	232	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	233	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	234	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	235	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	236	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	237	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	238	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	239	DAPI,Cy3,AF594,Cy5,Cy7
1	2	5	240	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	0	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	1	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	2	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	3	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	4	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	5	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	6	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	7	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	8	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	9	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	10	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	11	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	12	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	13	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	14	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	15	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	16	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	17	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	18	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	19	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	20	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	21	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	22	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	23	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	24	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	25	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	26	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	27	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	28	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	29	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	30	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	31	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	32	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	33	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	34	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	35	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	36	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	37	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	38	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	39	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	40	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	41	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	42	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	43	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	44	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	45	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	46	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	47	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	48	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	49	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	50	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	51	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	52	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	53	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	54	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	55	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	56	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	57	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	58	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	59	DAPI,Cy3,AF594,Cy5,Cy7
